"","left daughter","right daughter","split var","split point","status","prediction"
"510",714,715,"curb_weight_kg",1.47404840169596,-3,9
"511",716,717,"cylinder_bore_mm",80,-3,8.16666666666667
"512",718,719,"acceleration_0_100_km.h_s",15.25,-3,8.71428571428571
"513",720,721,"highway_fuel_per_100km_l",6.95,-3,8.99880731094694
"514",722,723,"length_mm",4.5,-3,8.9997012383576
"515",724,725,"highway_fuel_per_100km_l",6.35,-3,8.99769920976998
"516",726,727,"acceleration_0_100_km.h_s",8.75,-3,9
"517",728,729,"cylinder_bore_mm",80,-3,8.99297108584728
"518",0,0,NA,0,-1,8.98648285739862
"519",0,0,NA,0,-1,8.99324142869931
"520",730,731,"maximum_torque_n_m",9.75,-3,9
"521",732,733,"city_fuel_per_100km_l",12.1467804768641,-3,8.99699619053303
"522",734,735,"engine_hp",100.5,-3,8.56462968945211
"523",736,737,"curb_weight_kg",1.47404840169596,-3,8.97266370625962
"524",738,739,"turnover_of_maximum_torque_rpm",3.14475880666011,-3,8.51241752897827
"525",740,741,"mixed_fuel_consumption_per_100_km_l",9.29918203755124,-3,8.94086575485791
"526",742,743,"engine_hp_rpm",4.5,-3,8.99977825603388
"527",744,745,"number_of_seats",2.5,-3,8.99608080226635
"528",0,0,NA,0,-1,8.33333333333333
"529",746,747,"curb_weight_kg",5.5,-3,9
"530",748,749,"capacity_cm3",1.68909226348834,-3,8.98648679137493
"531",750,751,"fuel_tank_capacity_l",5.3491627506784,-3,8.99594485721959
"532",0,0,NA,0,-1,9
"533",752,753,"stroke_cycle_mm",87.5497199735871,-3,9
"534",754,755,"acceleration_0_100_km.h_s",16.45,-3,8.99324142869931
"535",756,757,"acceleration_0_100_km.h_s",9.65,-3,8.99923073172187
"536",758,759,"X",69732,-3,8.99991241592267
"537",760,761,"X",67953,-3,8.99903448981419
"538",762,763,"Year_from",1990.5,-3,8.99998521100372
"539",764,765,"highway_fuel_per_100km_l",7.63979590061247,-3,8.99981226190831
"540",0,0,NA,0,-1,9
"541",0,0,NA,0,-1,9
"542",0,0,NA,0,-1,8
"543",766,767,"X",18441.5,-3,8
"544",0,0,NA,0,-1,9
"545",768,769,"X",18545,-3,8
"546",0,0,NA,0,-1,9
"547",770,771,"turnover_of_maximum_torque_rpm",4.5,-3,9
"548",0,0,NA,0,-1,9
"549",772,773,"cylinder_bore_mm",0,-3,9
"550",774,775,"Year_from",1981,-3,8.9999086679554
"551",0,0,NA,0,-1,8.99188971443917
"552",776,777,"capacity_cm3",3.5,-3,8.98873571449885
"553",778,779,"X",43816,-3,8.99881601670645
"554",780,781,"mixed_fuel_consumption_per_100_km_l",6.05,-3,8.99917482559701
"555",782,783,"mixed_fuel_consumption_per_100_km_l",9.44918203755124,-3,8.99987106064291
"556",784,785,"Year_from",1997.5,-3,8.97442037418315
"557",786,787,"engine_hp",66.5,-3,8.99977471428998
"558",0,0,NA,0,-1,9
"559",788,789,"stroke_cycle_mm",84.5497199735871,-3,9
"560",0,0,NA,0,-1,8
"561",790,791,"stroke_cycle_mm",0,-3,9
"562",0,0,NA,0,-1,9
"563",792,793,"acceleration_0_100_km.h_s",10.3319513377926,-3,9
"564",0,0,NA,0,-1,8
"565",0,0,NA,0,-1,9
"566",794,795,"mixed_fuel_consumption_per_100_km_l",8.55,-3,8.90909090909091
"567",796,797,"curb_weight_kg",5,-3,9
"568",798,799,"highway_fuel_per_100km_l",6.1,-3,8.91069267085193
"569",800,801,"number_of_seats",6.5,-3,8.99423884211469
"570",802,803,"maximum_torque_n_m",4.5,-3,8.99984843569818
"571",804,805,"Year_from",1988.5,-3,8.99788978050021
"572",0,0,NA,0,-1,9
"573",0,0,NA,0,-1,9
"574",0,0,NA,0,-1,9
"575",806,807,"X",0,-3,9
"576",0,0,NA,0,-1,9
"577",0,0,NA,0,-1,9
"578",808,809,"engine_hp",26.5,-3,9
"579",0,0,NA,0,-1,9
"580",0,0,NA,0,-1,9
"581",810,811,"length_mm",3.5,-3,9
"582",812,813,"maximum_torque_n_m",6.5,-3,9
"583",0,0,NA,0,-1,9
"584",0,0,NA,0,-1,8.99098857159908
"585",0,0,NA,0,-1,9
"586",0,0,NA,0,-1,8.98648285739862
"587",0,0,NA,0,-1,8.98648285739862
"588",814,815,"engine_hp_rpm",4.5,-3,8.99291959197071
"589",816,817,"number_of_seats",5.5,-3,9
"590",818,819,"city_fuel_per_100km_l",11.9967804768641,-3,8.99979622398088
"591",0,0,NA,0,-1,8.98648285739862
"592",820,821,"Year_from",1989.5,-3,8.98682078596365
"593",0,0,NA,0,-1,8.98986214304897
"594",822,823,"length_mm",4.5,-3,9
"595",824,825,"number_of_seats",1.5,-3,9
"596",826,827,"engine_hp",327.5,-3,9
"597",828,829,"wheelbase_mm",3.5,-3,9
"598",830,831,"X",4701.5,-3,9
"599",0,0,NA,0,-1,9
"600",0,0,NA,0,-1,8.5
"601",832,833,"length_mm",5.5,-3,9
"602",834,835,"Year_from",1977.5,-3,8.98648285739862
"603",0,0,NA,0,-1,8.98648285739862
"604",836,837,"city_fuel_per_100km_l",10.25,-3,9
"605",838,839,"width_mm",1.5,-3,8.99761462189387
"606",0,0,NA,0,-1,9
"607",840,841,"acceleration_0_100_km.h_s",11.5,-3,9
"608",0,0,NA,0,-1,9
"609",842,843,"cylinder_bore_mm",0,-3,9
"610",0,0,NA,0,-1,9
"611",0,0,NA,0,-1,9
"612",844,845,"curb_weight_kg",1.47404840169596,-3,8.99914807924781
"613",846,847,"mixed_fuel_consumption_per_100_km_l",7.95,-3,8.99613795925675
"614",848,849,"number_of_gears",5.5,-3,9
"615",850,851,"city_fuel_per_100km_l",11.2,-3,8.99662071434966
"616",0,0,NA,0,-1,8.99549428579954
"617",0,0,NA,0,-1,8.98648285739862
"618",852,853,"stroke_cycle_mm",93,-3,8.99324142869931
"619",854,855,"turnover_of_maximum_torque_rpm",3.5,-3,8.99932414286993
"620",856,857,"Year_from",2006.5,-3,8.99993457336592
"621",858,859,"cylinder_bore_mm",81,-3,8.99766945817218
"622",860,861,"turnover_of_maximum_torque_rpm",4.5,-3,9
"623",0,0,NA,0,-1,9
"624",862,863,"maximum_torque_n_m",3,-3,8.993638991717
"625",864,865,"stroke_cycle_mm",82.0497199735871,-3,8.98694896576419
"626",0,0,NA,0,-1,8.9891862859189
"627",866,867,"engine_hp_rpm",5.5,-3,8.99873276788112
"628",868,869,"cylinder_bore_mm",88.9345609272981,-3,9
"629",870,871,"length_mm",4.5,-3,8.98648285739862
"630",872,873,"X",7458,-3,8.99967630294348
"631",874,875,"wheelbase_mm",2.5,-3,9
"632",876,877,"maximum_torque_n_m",1.5,-3,8.99998660674501
"633",878,879,"city_fuel_per_100km_l",15.85,-3,8.99937129569296
"634",880,881,"engine_hp",230.5,-3,9
"635",882,883,"acceleration_0_100_km.h_s",5.45,-3,8.9991656084814
"636",0,0,NA,0,-1,8.98648285739862
"637",884,885,"highway_fuel_per_100km_l",10.35,-3,8.99549428579954
"638",886,887,"X",5187,-3,9
"639",0,0,NA,0,-1,9
"640",0,0,NA,0,-1,8.99098857159908
"641",888,889,"number_of_cylinders",5,-3,8.98648285739862
"642",0,0,NA,0,-1,8.98648285739862
"643",890,891,"number_of_seats",271.5,-3,9
"644",892,893,"X",13885,-3,8.98648285739862
"645",894,895,"engine_hp",177.5,-3,8.98648285739862
"646",0,0,NA,0,-1,9
"647",896,897,"Year_from",2000.5,-3,9
"648",0,0,NA,0,-1,8.98648285739862
"649",898,899,"stroke_cycle_mm",90,-3,9
"650",900,901,"curb_weight_kg",1.47404840169596,-3,8.98648285739862
"651",0,0,NA,0,-1,8.98648285739862
"652",902,903,"Year_from",0,-3,8
"653",0,0,NA,0,-1,8
"654",0,0,NA,0,-1,8
"655",0,0,NA,0,-1,8
"656",904,905,"cylinder_bore_mm",89,-3,8.99053800017903
"657",906,907,"fuel_tank_capacity_l",7.5,-3,8.99912792628378
"658",908,909,"mixed_fuel_consumption_per_100_km_l",9.49918203755124,-3,8.99804266248532
"659",910,911,"engine_hp",97,-3,8.85714285714286
"660",912,913,"engine_hp",191,-3,8.95679131586014
"661",914,915,"number_of_seats",4.5,-3,8.99432376218163
"662",916,917,"X",51413.5,-3,8.89864828573986
"663",918,919,"X",54217,-3,8
"664",0,0,NA,0,-1,8.5
"665",920,921,"number_of_seats",6.5,-3,8.98817555195677
"666",922,923,"engine_hp",229,-3,8.5
"667",924,925,"Year_from",1992.5,-3,8.92792647629278
"668",926,927,"acceleration_0_100_km.h_s",17.15,-3,8.11111111111111
"669",0,0,NA,0,-1,9
"670",0,0,NA,0,-1,9
"671",928,929,"cylinder_bore_mm",90.5,-3,9
"672",930,931,"engine_hp_rpm",64546.5,-3,8
"673",0,0,NA,0,-1,8
"674",932,933,"X",64563.5,-3,8.1
"675",0,0,NA,0,-1,9
"676",0,0,NA,0,-1,9
"677",0,0,NA,0,-1,8.25
"678",0,0,NA,0,-1,9
"679",934,935,"maximum_torque_n_m",122.5,-3,9
"680",0,0,NA,0,-1,9
"681",936,937,"cylinder_bore_mm",99.5,-3,9
"682",0,0,NA,0,-1,9
"683",0,0,NA,0,-1,9
"684",938,939,"highway_fuel_per_100km_l",7.95,-3,8.98010039450802
"685",940,941,"Year_from",1978.5,-3,8.79498372194922
"686",942,943,"Year_from",1983.5,-3,8.55555555555556
"687",944,945,"X",69555.5,-3,8.99887357144988
"688",946,947,"acceleration_0_100_km.h_s",10.4319513377927,-3,8.98573215947439
"689",0,0,NA,0,-1,8.25
"690",948,949,"mixed_fuel_consumption_per_100_km_l",8.35,-3,8.99544035816364
"691",950,951,"fuel_tank_capacity_l",6.5,-3,8.84615384615385
"692",952,953,"valves_per_cylinder",2.5,-3,8.84332758929371
"693",954,955,"engine_hp",104.5,-3,8.98009580577436
"694",0,0,NA,0,-1,8.2
"695",956,957,"Year_from",1982.5,-3,8.86274509803922
"696",0,0,NA,0,-1,9
"697",0,0,NA,0,-1,8
"698",0,0,NA,0,-1,8
"699",958,959,"acceleration_0_100_km.h_s",13.3,-3,8.98778895008914
"700",960,961,"city_fuel_per_100km_l",23.75,-3,9
"701",962,963,"engine_hp",211.5,-3,8.99211500014919
"702",0,0,NA,0,-1,9
"703",0,0,NA,0,-1,9
"704",0,0,NA,0,-1,9
"705",0,0,NA,0,-1,8
"706",964,965,"highway_fuel_per_100km_l",8.45,-3,9
"707",966,967,"engine_hp",62,-3,8.9897597404535
"708",968,969,"X",50437,-3,8.86993107152448
"709",0,0,NA,0,-1,8
"710",970,971,"acceleration_0_100_km.h_s",14.85,-3,8.99662071434966
"711",972,973,"engine_hp",67405.5,-3,9
"712",974,975,"engine_hp",59.5,-3,8.99809915182168
"713",976,977,"X",51395.5,-3,8.99447025984489
"714",0,0,NA,0,-1,9
"715",978,979,"X",0,-3,9
"716",980,981,"highway_fuel_per_100km_l",7.53979590061247,-3,8
"717",0,0,NA,0,-1,9
"718",0,0,NA,0,-1,8
"719",0,0,NA,0,-1,9
"720",982,983,"highway_fuel_per_100km_l",5.685,-3,8.99965340659996
"721",984,985,"X",27810.5,-3,8.99828353744744
"722",986,987,"city_fuel_per_100km_l",15.35,-3,8.99975341862585
"723",988,989,"valves_per_cylinder",2.5,-3,8.99764919259106
"724",990,991,"X",53781.5,-3,8.99324142869931
"725",992,993,"mixed_fuel_consumption_per_100_km_l",7.45,-3,8.99922759185135
"726",994,995,"acceleration_0_100_km.h_s",0,-3,9
"727",996,997,"valves_per_cylinder",0,-3,9
"728",998,999,"X",68042.5,-3,8.99831035717483
"729",1000,1001,"turnover_of_maximum_torque_rpm",2.5,-3,8.9904584875755
"730",1002,1003,"stroke_cycle_mm",0,-3,9
"731",0,0,NA,0,-1,9
"732",0,0,NA,0,-1,8.98648285739862
"733",1004,1005,"number_of_gears",0,-3,9
"734",1006,1007,"highway_fuel_per_100km_l",6.98979590061247,-3,8.91554023811655
"735",1008,1009,"stroke_cycle_mm",79.5,-3,8.18181818181818
"736",1010,1011,"Year_from",1975.5,-3,8.9572092631137
"737",1012,1013,"number_of_cylinders",3.5,-3,8.98943743113752
"738",1014,1015,"X",37495,-3,8.92857142857143
"739",1016,1017,"curb_weight_kg",5.47404840169597,-3,8.25910645966069
"740",1018,1019,"Year_from",1984,-3,8.57142857142857
"741",1020,1021,"engine_hp",95,-3,8.98159111366115
"742",1022,1023,"turnover_of_maximum_torque_rpm",1.5,-3,8.99863921383208
"743",1024,1025,"fuel_tank_capacity_l",5.3491627506784,-3,8.9999074168315
"744",1026,1027,"city_fuel_per_100km_l",10.6,-3,8.96153846153846
"745",1028,1029,"X",24211.5,-3,8.99714616508832
"746",1030,1031,"curb_weight_kg",0,-3,9
"747",0,0,NA,0,-1,9
"748",0,0,NA,0,-1,8.99324142869931
"749",1032,1033,"acceleration_0_100_km.h_s",10.9319513377927,-3,8.98648285739862
"750",0,0,NA,0,-1,8.98648285739862
"751",1034,1035,"number_of_cylinders",0,-3,9
"752",1036,1037,"capacity_cm3",1.5,-3,9
"753",0,0,NA,0,-1,9
"754",0,0,NA,0,-1,8.98648285739862
"755",0,0,NA,0,-1,9
"756",1038,1039,"highway_fuel_per_100km_l",3.9,-3,8.99549428579954
"757",1040,1041,"city_fuel_per_100km_l",5.45,-3,8.99942234433327
"758",1042,1043,"engine_hp_rpm",3.5,-3,8.99994135729891
"759",0,0,NA,0,-1,8.99324142869931
"760",1044,1045,"maximum_torque_n_m",0,-3,9
"761",0,0,NA,0,-1,8.98648285739862
"762",1046,1047,"valves_per_cylinder",2.5,-3,8.99977471428998
"763",1048,1049,"number_of_gears",8.5,-3,9
"764",1050,1051,"engine_hp_rpm",5.5,-3,8.99774714289977
"765",1052,1053,"engine_hp",236.5,-3,9
"766",0,0,NA,0,-1,8
"767",0,0,NA,0,-1,8
"768",0,0,NA,0,-1,8
"769",0,0,NA,0,-1,8
"770",1054,1055,"curb_weight_kg",4.5,-3,9
"771",0,0,NA,0,-1,9
"772",0,0,NA,0,-1,9
"773",1056,1057,"curb_weight_kg",3.47404840169597,-3,9
"774",1058,1059,"Year_from",1976.5,-3,8.99806897962837
"775",1060,1061,"stroke_cycle_mm",91.5,-3,9
"776",0,0,NA,0,-1,8.98648285739862
"777",0,0,NA,0,-1,9
"778",1062,1063,"highway_fuel_per_100km_l",7.7,-3,9
"779",1064,1065,"X",44200.5,-3,8.99813556653774
"780",1066,1067,"acceleration_0_100_km.h_s",13.65,-3,8.99968194958585
"781",1068,1069,"X",49446.5,-3,8.99772182989864
"782",1070,1071,"number_of_gears",4.91703454789045,-3,8.99996595178186
"783",1072,1073,"engine_hp",50.5,-3,8.99970868227152
"784",0,0,NA,0,-1,8
"785",1074,1075,"mixed_fuel_consumption_per_100_km_l",4.65,-3,8.98616037869138
"786",1076,1077,"cylinder_bore_mm",79.9345609272981,-3,8.99928857144203
"787",1078,1079,"stroke_cycle_mm",75.5,-3,9
"788",0,0,NA,0,-1,9
"789",0,0,NA,0,-1,9
"790",0,0,NA,0,-1,9
"791",0,0,NA,0,-1,9
"792",0,0,NA,0,-1,9
"793",0,0,NA,0,-1,9
"794",1080,1081,"fuel_tank_capacity_l",1970,-3,9
"795",0,0,NA,0,-1,8.66666666666667
"796",1082,1083,"X",40689,-3,9
"797",1084,1085,"X",45111,-3,9
"798",1086,1087,"Year_from",2018,-3,8.99722725279972
"799",1088,1089,"Year_from",2001.5,-3,8.42857142857143
"800",1090,1091,"cylinder_bore_mm",74,-3,8.99945306359416
"801",1092,1093,"number_of_cylinders",7,-3,8.94117647058824
"802",1094,1095,"Year_from",1985.5,-3,8.99986326008674
"803",1096,1097,"Year_from",2016.5,-3,8.99806897962837
"804",1098,1099,"stroke_cycle_mm",89.5,-3,8.98403834103413
"805",1100,1101,"acceleration_0_100_km.h_s",14.9,-3,8.99896182392346
"806",0,0,NA,0,-1,9
"807",1102,1103,"cylinder_bore_mm",56.5,-3,9
"808",0,0,NA,0,-1,9
"809",0,0,NA,0,-1,9
"810",1104,1105,"acceleration_0_100_km.h_s",11.95,-3,9
"811",0,0,NA,0,-1,9
"812",1106,1107,"curb_weight_kg",66.5,-3,9
"813",0,0,NA,0,-1,9
"814",1108,1109,"stroke_cycle_mm",78,-3,8.99170538976733
"815",1110,1111,"X",9802,-3,8.9957314286522
"816",1112,1113,"engine_hp_rpm",11.65,-3,9
"817",0,0,NA,0,-1,9
"818",1114,1115,"cylinder_bore_mm",88.5,-3,8.99917241984073
"819",1116,1117,"fuel_tank_capacity_l",0,-3,9
"820",1118,1119,"city_fuel_per_100km_l",15.2,-3,8.98648285739862
"821",0,0,NA,0,-1,9
"822",0,0,NA,0,-1,9
"823",1120,1121,"number_of_seats",15073,-3,9
"824",0,0,NA,0,-1,8.98648285739862
"825",1122,1123,"maximum_torque_n_m",1.5,-3,9
"826",1124,1125,"width_mm",0,-3,9
"827",0,0,NA,0,-1,9
"828",1126,1127,"engine_hp",0,-3,9
"829",0,0,NA,0,-1,9
"830",1128,1129,"acceleration_0_100_km.h_s",14.5,-3,9
"831",0,0,NA,0,-1,9
"832",1130,1131,"mixed_fuel_consumption_per_100_km_l",9.54918203755124,-3,9
"833",0,0,NA,0,-1,9
"834",1132,1133,"height_mm",126.5,-3,8.98648285739862
"835",0,0,NA,0,-1,8.98648285739862
"836",1134,1135,"city_fuel_per_100km_l",0,-3,9
"837",1136,1137,"engine_hp",143,-3,9
"838",1138,1139,"X",7982,-3,9
"839",1140,1141,"highway_fuel_per_100km_l",9.68979590061247,-3,8.99493107152448
"840",1142,1143,"highway_fuel_per_100km_l",6.48979590061247,-3,9
"841",0,0,NA,0,-1,9
"842",0,0,NA,0,-1,8.98648285739862
"843",1144,1145,"maximum_torque_n_m",8,-3,9
"844",1146,1147,"valves_per_cylinder",2.61505980194624,-3,8.99947139665805
"845",1148,1149,"engine_hp",96,-3,8.9981671671049
"846",1150,1151,"engine_hp",108.5,-3,8.99840974792925
"847",0,0,NA,0,-1,8.98648285739862
"848",1152,1153,"X",9253,-3,9
"849",1154,1155,"Year_from",2014.5,-3,9
"850",1156,1157,"mixed_fuel_consumption_per_100_km_l",8.5,-3,9
"851",0,0,NA,0,-1,8.98648285739862
"852",1158,1159,"length_mm",3.5,-3,8.99098857159908
"853",0,0,NA,0,-1,9
"854",1160,1161,"city_fuel_per_100km_l",6.1,-3,8.99836155847256
"855",1162,1163,"mixed_fuel_consumption_per_100_km_l",6.35,-3,9
"856",1164,1165,"mixed_fuel_consumption_per_100_km_l",9.55,-3,9
"857",1166,1167,"cylinder_bore_mm",98.5,-3,8.99978127600969
"858",0,0,NA,0,-1,8.98648285739862
"859",1168,1169,"curb_weight_kg",1.97404840169596,-3,8.99896021979989
"860",1170,1171,"number_of_seats",3,-3,9
"861",1172,1173,"mixed_fuel_consumption_per_100_km_l",10.25,-3,9
"862",1174,1175,"X",9259.5,-3,9
"863",0,0,NA,0,-1,8.98648285739862
"864",0,0,NA,0,-1,8.98648285739862
"865",1176,1177,"X",13314.5,-3,8.98798476213211
"866",1178,1179,"acceleration_0_100_km.h_s",8.95,-3,9
"867",0,0,NA,0,-1,8.98648285739862
"868",1180,1181,"number_of_gears",0,-3,9
"869",0,0,NA,0,-1,9
"870",0,0,NA,0,-1,8.98648285739862
"871",1182,1183,"capacity_cm3",6,-3,8.98648285739862
"872",1184,1185,"engine_hp",168.5,-3,8.99827031824532
"873",1186,1187,"engine_hp",257.5,-3,8.9999729657148
"874",1188,1189,"maximum_torque_n_m",1.5,-3,9
"875",1190,1191,"capacity_cm3",0,-3,9
"876",1192,1193,"cylinder_bore_mm",85.4345609272981,-3,8.99989501248465
"877",1194,1195,"cylinder_bore_mm",88.5,-3,9
"878",1196,1197,"city_fuel_per_100km_l",14.05,-3,8.99754233770884
"879",1198,1199,"number_of_seats",3,-3,9
"880",1200,1201,"number_of_gears",6.9,-3,9
"881",1202,1203,"maximum_torque_n_m",12.1,-3,9
"882",1204,1205,"cylinder_bore_mm",83.5,-3,8.99974495957356
"883",1206,1207,"city_fuel_per_100km_l",14.4,-3,8.99806897962837
"884",0,0,NA,0,-1,9
"885",0,0,NA,0,-1,8.98648285739862
"886",0,0,NA,0,-1,9
"887",1208,1209,"Year_from",0,-3,9
"888",0,0,NA,0,-1,8.98648285739862
"889",1210,1211,"valves_per_cylinder",3,-3,8.98648285739862
"890",1212,1213,"width_mm",0,-3,9
"891",0,0,NA,0,-1,9
"892",0,0,NA,0,-1,8.98648285739862
"893",0,0,NA,0,-1,8.98648285739862
"894",0,0,NA,0,-1,8.98648285739862
"895",0,0,NA,0,-1,8.98648285739862
"896",1214,1215,"engine_hp_rpm",14226.5,-3,9
"897",0,0,NA,0,-1,9
"898",1216,1217,"wheelbase_mm",2000.5,-3,9
"899",1218,1219,"X",15241,-3,9
"900",0,0,NA,0,-1,8.98648285739862
"901",0,0,NA,0,-1,8.98648285739862
"902",0,0,NA,0,-1,8.98648285739862
"903",1220,1221,"Year_from",1966,-3,8
"904",1222,1223,"highway_fuel_per_100km_l",7.28979590061247,-3,8.98648285739862
"905",0,0,NA,0,-1,9
"906",0,0,NA,0,-1,9
"907",0,0,NA,0,-1,8.99459314295945
"908",1224,1225,"engine_hp_rpm",3.5,-3,8.99754777501479
"909",1226,1227,"cylinder_bore_mm",76,-3,8.9996996190533
"910",0,0,NA,0,-1,8
"911",1228,1229,"engine_hp",4.5,-3,9
"912",1230,1231,"turnover_of_maximum_torque_rpm",1.5,-3,8.9960488352396
"913",1232,1233,"cylinder_bore_mm",98.5,-3,8.72481506498157
"914",1234,1235,"X",50218,-3,9
"915",1236,1237,"X",21811.5,-3,8.98713691268578
"916",0,0,NA,0,-1,8
"917",1238,1239,"fuel_tank_capacity_l",5.3491627506784,-3,8.99849809526651
"918",0,0,NA,0,-1,8
"919",0,0,NA,0,-1,8
"920",1240,1241,"number_of_gears",2,-3,8.99949729634953
"921",1242,1243,"fuel_tank_capacity_l",6.5,-3,8.86363636363636
"922",0,0,NA,0,-1,8
"923",0,0,NA,0,-1,9
"924",1244,1245,"city_fuel_per_100km_l",13.05,-3,8.97108584728314
"925",0,0,NA,0,-1,8
"926",0,0,NA,0,-1,8
"927",0,0,NA,0,-1,9
"928",1246,1247,"curb_weight_kg",0,-3,9
"929",1248,1249,"valves_per_cylinder",0,-3,9
"930",1250,1251,"mixed_fuel_consumption_per_100_km_l",12.8491820375512,-3,8
"931",0,0,NA,0,-1,8
"932",0,0,NA,0,-1,8
"933",0,0,NA,0,-1,8.2
"934",0,0,NA,0,-1,9
"935",0,0,NA,0,-1,9
"936",1252,1253,"maximum_torque_n_m",0,-3,9
"937",0,0,NA,0,-1,9
"938",1254,1255,"Year_from",1990.5,-3,8.98635212639516
"939",1256,1257,"X",50017,-3,8.93254537956731
"940",1258,1259,"number_of_gears",3.5,-3,8.14285714285714
"941",1260,1261,"engine_hp",57.5,-3,8.94223811077646
"942",0,0,NA,0,-1,8
"943",0,0,NA,0,-1,9
"944",0,0,NA,0,-1,8.99729657147972
"945",0,0,NA,0,-1,9
"946",1262,1263,"Year_from",2001.5,-3,8.97021761443683
"947",0,0,NA,0,-1,9
"948",1264,1265,"maximum_torque_n_m",8.5,-3,8.98847607713443
"949",1266,1267,"stroke_cycle_mm",59.5,-3,8.99754020612473
"950",0,0,NA,0,-1,8.5
"951",1268,1269,"mixed_fuel_consumption_per_100_km_l",9.54918203755124,-3,9
"952",1270,1271,"X",35276.5,-3,8.67647058823529
"953",1272,1273,"Year_from",1991.5,-3,8.93482981568058
"954",1274,1275,"capacity_cm3",1.5,-3,8.78733939853662
"955",1276,1277,"turnover_of_maximum_torque_rpm",3.5,-3,9
"956",1278,1279,"X",38075.5,-3,8.3
"957",1280,1281,"cylinder_bore_mm",82,-3,9
"958",1282,1283,"engine_hp",161.5,-3,8.99983515679754
"959",0,0,NA,0,-1,8
"960",1284,1285,"number_of_seats",0,-3,9
"961",0,0,NA,0,-1,9
"962",0,0,NA,0,-1,9
"963",1286,1287,"curb_weight_kg",1.5,-3,8.98648285739862
"964",0,0,NA,0,-1,9
"965",0,0,NA,0,-1,9
"966",1288,1289,"X",56683.5,-3,8.98700274749867
"967",1290,1291,"maximum_torque_n_m",0,-3,9
"968",1292,1293,"cylinder_bore_mm",78.5,-3,8.9938558442721
"969",0,0,NA,0,-1,8.59729657147972
"970",0,0,NA,0,-1,9
"971",0,0,NA,0,-1,8.99098857159908
"972",1294,1295,"X",61462,-3,9
"973",0,0,NA,0,-1,9
"974",1296,1297,"mixed_fuel_consumption_per_100_km_l",6.15,-3,8.99905694353944
"975",1298,1299,"engine_hp",60.5,-3,8.99613795925675
"976",0,0,NA,0,-1,8.98648285739862
"977",1300,1301,"fuel_tank_capacity_l",3.5,-3,8.99624523816628
"978",0,0,NA,0,-1,9
"979",0,0,NA,0,-1,9
"980",0,0,NA,0,-1,8
"981",1302,1303,"maximum_torque_n_m",0,-3,8
"982",1304,1305,"acceleration_0_100_km.h_s",14.9,-3,8.99849809526651
"983",1306,1307,"number_of_gears",0,-3,9
"984",0,0,NA,0,-1,8.98648285739862
"985",1308,1309,"Year_from",1986,-3,8.99908358355245
"986",1310,1311,"Year_from",2018.5,-3,8.99983927297739
"987",1312,1313,"Year_from",2006.5,-3,8.99861635548175
"988",0,0,NA,0,-1,8.98648285739862
"989",1314,1315,"city_fuel_per_100km_l",11.9767804768641,-3,9
"990",1316,1317,"X",53736.5,-3,8.99493107152448
"991",0,0,NA,0,-1,8.98986214304897
"992",0,0,NA,0,-1,8.98648285739862
"993",1318,1319,"curb_weight_kg",1.97404840169596,-3,9
"994",0,0,NA,0,-1,9
"995",0,0,NA,0,-1,9
"996",0,0,NA,0,-1,8.98648285739862
"997",1320,1321,"stroke_cycle_mm",82,-3,9
"998",0,0,NA,0,-1,9
"999",0,0,NA,0,-1,8.98648285739862
"1000",0,0,NA,0,-1,8.99729657147972
"1001",1322,1323,"length_mm",3.5,-3,8.98760928594874
"1002",0,0,NA,0,-1,9
"1003",1324,1325,"number_of_gears",7.5,-3,9
"1004",0,0,NA,0,-1,9
"1005",1326,1327,"highway_fuel_per_100km_l",8.55,-3,9
"1006",0,0,NA,0,-1,8.66666666666667
"1007",1328,1329,"engine_hp_rpm",3.5,-3,8.99849809526651
"1008",0,0,NA,0,-1,9
"1009",1330,1331,"engine_hp_rpm",0,-3,8
"1010",1332,1333,"X",39686,-3,8.57142857142857
"1011",1334,1335,"fuel_tank_capacity_l",4.5,-3,8.95998751912378
"1012",1336,1337,"X",58335.5,-3,8.87331035717483
"1013",1338,1339,"X",19039.5,-3,8.99153453405333
"1014",0,0,NA,0,-1,8
"1015",1340,1341,"engine_hp_rpm",0,-3,9
"1016",1342,1343,"curb_weight_kg",1.47404840169596,-3,8.18983251701898
"1017",0,0,NA,0,-1,8.98648285739862
"1018",1344,1345,"acceleration_0_100_km.h_s",11.5819513377926,-3,8
"1019",1346,1347,"city_fuel_per_100km_l",2.5,-3,9
"1020",1348,1349,"engine_hp",91,-3,8.79053800017903
"1021",1350,1351,"engine_hp",123,-3,8.99792043959979
"1022",1352,1353,"cylinder_bore_mm",73,-3,8.99522924378775
"1023",1354,1355,"mixed_fuel_consumption_per_100_km_l",4.45,-3,8.99964737888866
"1024",1356,1357,"number_of_gears",6.5,-3,8.99997390513011
"1025",1358,1359,"highway_fuel_per_100km_l",4.85,-3,8.99965964029421
